carat;depth;table;price;quality
0.31;61.2;60.0;625;Premium
0.31;63.4;56.0;625;Good
0.31;62.1;58.0;625;Premium
0.31;62.9;56.0;625;Very Good
0.31;62.0;59.0;625;Very Good
0.31;62.4;57.0;625;Ideal
0.31;61.5;56.0;625;Ideal
0.31;61.4;58.0;625;Very Good
0.31;62.6;57.0;625;Ideal
0.31;62.3;59.0;625;Premium
0.31;62.0;56.0;625;Ideal
0.31;63.6;56.0;625;Good
0.31;62.8;57.0;625;Very Good
0.31;62.3;60.0;625;Premium
0.31;59.5;59.0;625;Premium
0.31;62.0;60.0;625;Premium
0.31;61.2;59.0;625;Premium
0.31;63.4;56.0;625;Good
0.31;62.4;58.0;625;Premium
0.31;61.6;55.0;625;Ideal
0.31;62.1;58.0;625;Premium
0.31;63.7;55.0;625;Good
0.31;62.2;56.0;625;Very Good
0.31;62.8;57.0;625;Very Good
0.31;62.8;58.0;625;Very Good
0.31;62.4;59.0;625;Premium
0.31;62.5;55.0;625;Ideal
0.31;60.6;60.0;625;Premium
0.31;61.5;56.0;625;Ideal
1.25;62.8;57.0;8764;Ideal
1.31;62.4;58.0;8767;Premium
1.02;58.0;61.0;8768;Premium
1.2;60.7;59.0;8769;Very Good
1.51;62.6;59.0;8770;Premium
1.51;62.5;59.0;8770;Premium
1.51;62.9;58.0;8770;Very Good
1.5;60.9;56.0;8770;Ideal
1.5;62.1;60.0;8770;Premium
1.34;61.9;55.0;8771;Ideal
1.0;62.3;57.0;8772;Very Good
1.12;62.0;55.0;8773;Ideal
1.02;60.9;59.0;8774;Premium
1.31;62.5;56.0;8774;Ideal
1.21;62.6;56.0;8774;Ideal
1.21;62.7;58.0;8774;Premium
1.28;62.2;57.0;8774;Ideal
1.1;61.3;56.0;8775;Ideal
1.06;61.1;57.0;8776;Ideal
1.58;62.4;57.0;8777;Premium
1.52;63.3;61.0;8778;Good
1.09;62.1;55.0;8778;Ideal
1.01;62.8;57.0;8778;Ideal
1.6;61.5;55.0;8779;Ideal
1.49;59.6;63.0;8779;Fair
1.22;61.3;58.0;8779;Premium
1.5;60.5;60.0;8780;Good
2.01;63.8;57.0;8780;Good
1.34;61.6;57.0;8780;Ideal
1.58;63.1;55.0;8782;Very Good
1.22;61.5;57.0;8783;Ideal
1.04;62.5;58.0;8785;Very Good
1.12;60.8;58.0;8788;Very Good
1.51;60.6;58.0;8789;Very Good
1.25;60.8;57.0;8789;Ideal
1.5;61.5;62.0;8791;Very Good
1.22;62.0;59.0;8793;Very Good
1.51;60.8;57.0;8794;Ideal
1.64;60.9;57.0;8794;Very Good
1.52;63.7;58.0;8794;Very Good
1.51;62.8;56.0;8794;Premium
1.51;56.0;65.0;8794;Fair
1.51;62.2;60.0;8794;Premium
1.51;62.6;60.0;8794;Premium
1.51;65.5;55.0;8794;Fair
1.51;64.0;59.0;8794;Good
1.51;60.5;55.0;8794;Ideal
1.51;62.7;61.0;8794;Premium
1.04;62.2;55.0;8794;Ideal
1.22;61.2;58.0;8795;Very Good
1.2;62.1;54.0;8796;Premium
1.1;61.5;55.0;8796;Ideal
1.1;61.5;59.0;8796;Ideal
1.2;60.4;59.0;8796;Premium
1.1;58.2;57.0;8796;Premium
1.01;63.4;57.0;8797;Very Good
1.24;62.0;56.0;8797;Ideal
1.24;62.3;57.0;8799;Ideal
1.53;61.3;59.0;8799;Premium
1.71;65.1;60.0;8800;Fair
1.16;62.0;56.0;8803;Ideal
1.17;62.2;56.0;8806;Ideal
2.74;64.9;61.0;8807;Fair
1.6;60.3;59.0;8808;Premium
1.54;61.5;61.0;8808;Very Good
1.43;61.5;58.0;8809;Premium
1.09;61.3;56.0;8809;Ideal
1.23;59.6;59.0;8810;Premium
1.52;62.0;62.0;8810;Premium
1.03;61.9;57.0;8811;Ideal
1.41;61.2;60.0;8812;Premium
1.04;60.7;58.0;8813;Premium
1.59;60.5;55.1;8814;Ideal
1.48;62.5;59.0;8815;Very Good
1.73;63.0;60.0;8816;Premium
1.31;60.3;59.0;8818;Premium
1.52;61.2;60.0;8818;Fair
1.48;62.1;57.0;8818;Ideal
1.02;60.8;55.0;8818;Ideal
1.25;62.6;58.0;8820;Premium
1.5;63.1;57.0;8820;Very Good
1.5;62.6;64.0;8820;Good
1.75;58.0;59.0;8820;Premium
1.5;58.4;61.0;8820;Premium
1.5;62.3;58.0;8820;Premium
1.05;60.5;57.0;8820;Ideal
1.5;60.1;59.0;8820;Premium
1.5;62.9;58.0;8820;Premium
1.5;64.1;56.0;8820;Good
1.01;61.6;58.0;8823;Premium
1.21;61.4;56.0;8824;Ideal
1.52;61.1;61.0;8825;Premium
1.5;62.7;56.0;8827;Very Good
1.51;60.9;59.0;8828;Premium
1.84;62.4;56.0;8828;Ideal
1.2;62.4;58.0;8829;Very Good
1.59;61.0;58.0;8829;Premium
1.24;61.5;56.0;8830;Ideal
1.22;62.6;54.4;8830;Ideal
1.55;62.6;56.0;8831;Ideal
1.71;62.8;58.0;8831;Good
1.66;63.3;59.0;8831;Very Good
1.59;62.1;57.0;8835;Ideal
1.64;61.9;61.0;8835;Premium
1.51;62.3;60.0;8836;Very Good
1.51;63.0;58.0;8836;Premium
1.75;63.3;59.0;8840;Ideal
1.77;62.0;55.0;8840;Premium
1.7;61.5;58.0;8840;Premium
1.25;61.5;60.0;8840;Premium
1.29;58.7;58.0;8842;Premium
1.11;63.1;57.0;8843;Ideal
1.41;62.5;58.0;8846;Very Good
1.4;62.9;55.0;8847;Premium
1.02;62.1;54.0;8847;Ideal
1.71;62.9;58.0;8848;Premium
1.54;62.2;59.0;8848;Ideal
1.01;63.1;57.0;8849;Very Good
1.05;62.5;56.0;8850;Ideal
1.05;60.6;60.0;8850;Premium
1.25;61.6;57.0;8851;Very Good
1.11;61.6;57.0;8852;Very Good
1.2;60.9;57.0;8852;Ideal
1.52;64.1;57.0;8852;Good
1.52;58.1;62.0;8852;Premium
1.6;62.1;58.0;8852;Premium
1.52;60.5;60.0;8852;Premium
1.52;61.3;57.0;8852;Ideal
1.3;62.2;58.0;8854;Premium
1.51;62.2;61.0;8854;Good
1.23;59.6;58.0;8855;Premium
1.46;62.4;55.0;8855;Ideal
1.51;59.3;59.0;8856;Very Good
1.56;61.1;56.0;8858;Premium
1.56;60.5;58.0;8858;Premium
1.11;61.8;57.0;8858;Ideal
1.56;61.7;59.0;8858;Premium
1.56;61.4;56.0;8858;Ideal
1.03;61.6;56.0;8860;Ideal
1.01;61.8;57.0;8860;Ideal
1.52;57.9;62.0;8861;Good
1.15;60.8;58.0;8863;Premium
1.21;61.8;56.0;8863;Ideal
1.21;61.8;55.0;8864;Ideal
1.62;61.8;54.0;8865;Ideal
1.55;62.5;60.0;8866;Premium
1.52;63.2;58.0;8868;Good
1.52;61.2;63.0;8868;Very Good
1.13;59.3;59.0;8868;Premium
1.01;61.5;58.0;8869;Ideal
1.01;60.8;59.0;8869;Ideal
1.51;65.3;62.0;8869;Fair
2.0;62.1;63.0;8870;Very Good
1.05;61.9;57.0;8870;Ideal
1.6;61.3;59.0;8870;Premium
1.7;61.9;59.0;8870;Very Good
1.5;61.5;60.0;8870;Premium
1.2;63.5;57.0;8870;Very Good
1.21;60.1;55.0;8870;Premium
1.2;62.4;56.0;8870;Premium
1.08;61.3;57.0;8873;Ideal
1.55;61.9;60.0;8873;Very Good
1.39;62.0;56.0;8874;Premium
1.28;61.6;58.0;8874;Premium
1.36;61.9;58.0;8877;Premium
1.21;61.5;57.0;8877;Premium
1.51;62.9;57.0;8879;Ideal
1.51;58.8;62.0;8879;Premium
1.51;64.8;60.0;8879;Fair
1.21;61.3;57.0;8879;Premium
1.21;62.5;60.0;8879;Premium
1.21;61.5;59.0;8886;Very Good
1.6;61.9;55.0;8886;Ideal
1.24;62.7;58.0;8887;Ideal
1.29;61.2;57.0;8887;Ideal
1.58;60.4;58.0;8887;Premium
1.71;60.3;61.0;8887;Premium
1.0;62.7;60.0;8888;Premium
1.0;61.6;59.0;8888;Premium
1.51;62.6;54.0;8888;Ideal
1.13;61.5;57.0;8889;Ideal
1.78;62.6;58.0;8889;Premium
1.5;62.1;57.0;8891;Ideal
1.54;61.1;58.0;8893;Very Good
1.5;62.5;59.0;8893;Very Good
1.06;61.7;55.0;8893;Ideal
1.28;59.2;57.0;8895;Very Good
1.07;60.9;56.0;8895;Ideal
1.74;61.6;57.0;8896;Ideal
1.71;62.7;58.0;8896;Very Good
1.5;63.3;57.0;8896;Very Good
1.52;60.2;60.0;8897;Premium
1.63;60.9;58.0;8900;Premium
1.72;62.0;57.0;8900;Ideal
1.25;63.4;55.0;8901;Good
1.66;63.0;57.0;8901;Very Good
1.21;61.7;58.0;8902;Good
1.15;62.1;55.0;8903;Ideal
1.51;63.6;61.0;8904;Good
1.6;62.1;57.0;8904;Ideal
1.01;59.9;58.0;8905;Premium
1.24;60.9;60.0;8907;Very Good
1.5;61.8;57.0;8907;Ideal
1.5;63.0;59.0;8910;Good
1.5;63.9;58.0;8910;Good
1.5;63.3;58.0;8910;Good
1.0;63.5;55.0;8910;Very Good
1.7;60.7;56.0;8911;Ideal
1.2;62.0;58.0;8911;Premium
1.53;62.9;59.0;8911;Premium
1.53;60.8;59.0;8911;Premium
1.53;61.5;59.0;8911;Premium
1.14;63.3;56.0;8912;Very Good
1.01;63.3;58.0;8912;Very Good
1.27;62.0;58.0;8915;Ideal
1.3;61.3;59.0;8915;Ideal
1.52;64.1;59.0;8915;Good
1.51;60.6;58.0;8916;Very Good
1.54;61.7;59.0;8917;Premium
1.51;61.1;63.0;8918;Very Good
1.23;61.3;58.0;8919;Premium
1.23;61.4;56.0;8920;Ideal
1.5;61.3;61.0;8920;Good
1.04;62.1;54.0;8921;Ideal
1.01;62.3;56.0;8922;Very Good
1.01;61.8;58.0;8922;Very Good
1.31;61.9;56.0;8922;Ideal
1.54;62.3;60.0;8923;Ideal
1.0;60.6;54.0;8924;Premium
1.0;60.6;54.0;8924;Premium
1.59;62.1;55.0;8925;Ideal
1.39;62.4;59.0;8925;Premium
1.36;61.0;56.0;8927;Ideal
1.27;60.7;61.0;8928;Very Good
1.28;61.3;55.0;8928;Ideal
1.2;63.3;59.0;8928;Very Good
1.24;59.6;59.0;8929;Very Good
1.51;62.5;59.0;8930;Premium
1.51;62.9;58.0;8930;Premium
1.51;62.6;59.0;8930;Premium
1.34;62.2;57.0;8930;Ideal
1.5;62.9;57.0;8931;Very Good
1.05;61.2;57.0;8931;Ideal
1.1;62.0;56.0;8932;Ideal
1.5;61.5;57.0;8936;Very Good
1.58;60.5;58.0;8936;Premium
1.2;63.0;61.0;8938;Premium
1.52;56.3;64.0;8938;Fair
1.52;63.3;61.0;8938;Very Good
1.02;62.9;59.0;8940;Very Good
1.27;62.5;57.0;8941;Very Good
1.25;62.2;57.0;8941;Very Good
1.26;61.8;56.0;8941;Ideal
1.01;63.5;57.0;8943;Good
1.01;63.7;57.0;8943;Good
1.53;62.4;54.0;8943;Ideal
1.04;62.5;58.0;8946;Premium
1.05;60.7;55.0;8946;Ideal
1.17;61.7;55.0;8947;Ideal
2.01;59.3;63.0;8949;Very Good
1.0;63.0;59.0;8950;Very Good
1.21;61.3;56.0;8950;Ideal
1.22;59.6;60.0;8950;Premium
1.39;59.5;61.0;8951;Very Good
1.51;61.9;56.0;8951;Ideal
1.51;62.2;59.0;8951;Good
1.51;63.0;60.0;8952;Very Good
1.33;61.7;59.0;8953;Very Good
1.14;61.1;55.0;8953;Ideal
1.06;62.1;57.0;8954;Ideal
1.56;58.8;59.0;8954;Premium
1.64;63.1;60.0;8954;Fair
1.3;61.5;55.0;8954;Ideal
1.03;59.9;61.0;8955;Ideal
1.02;62.3;57.0;8955;Ideal
1.01;61.1;65.0;8956;Good
1.01;62.2;61.0;8957;Ideal
1.0;61.7;53.0;8958;Ideal
1.23;60.8;59.0;8959;Premium
1.1;62.0;56.0;8959;Ideal
1.55;59.5;60.0;8959;Ideal
1.26;61.0;57.0;8959;Ideal
1.0;57.8;61.0;8960;Good
1.12;60.9;57.0;8962;Very Good
1.2;62.8;59.0;8964;Premium
1.54;61.5;61.0;8969;Premium
1.21;62.6;59.0;8969;Very Good
1.54;60.8;61.0;8969;Premium
1.54;62.4;57.0;8969;Premium
1.43;62.6;57.0;8969;Ideal
1.23;61.4;56.0;8970;Ideal
1.09;61.5;57.0;8970;Ideal
1.23;59.6;59.0;8971;Premium
1.01;61.6;56.0;8971;Ideal
1.53;61.9;54.0;8971;Ideal
1.03;61.9;57.0;8972;Ideal
1.51;61.7;54.0;8973;Very Good
1.12;59.6;56.0;8973;Good
1.5;60.1;60.0;8974;Very Good
1.22;61.9;58.0;8975;Very Good
0.31;62.9;57.0;625;Very Good
0.31;61.9;58.0;625;Very Good
0.31;61.0;55.0;625;Ideal
0.31;61.6;58.0;625;Premium
0.31;62.3;55.0;625;Ideal
0.31;60.8;57.0;625;Ideal
0.31;61.4;59.0;625;Premium
0.31;62.1;57.0;625;Ideal
0.31;62.6;60.0;625;Premium
0.31;61.3;59.0;625;Premium
0.31;61.8;59.0;625;Premium
0.31;60.8;61.0;625;Very Good
0.31;62.5;57.0;625;Ideal
0.31;61.4;56.0;625;Ideal
0.31;61.9;54.0;625;Ideal
0.31;61.9;58.0;625;Very Good
0.31;62.4;56.0;625;Ideal
0.31;63.7;56.0;625;Good
0.31;62.4;58.0;625;Premium
0.31;62.6;58.0;625;Very Good
0.31;62.0;58.0;625;Premium
0.31;62.7;59.0;625;Premium
0.31;62.4;56.0;625;Ideal
0.31;62.8;56.0;625;Very Good
0.31;61.4;55.0;625;Very Good
0.31;61.9;55.0;625;Ideal
0.31;62.3;59.0;625;Premium
0.31;61.3;57.0;625;Ideal
0.31;61.7;58.0;625;Premium
0.31;63.2;56.0;625;Good
1.51;65.9;56.0;8975;Good
1.51;64.0;60.0;8975;Good
1.59;60.5;55.0;8975;Ideal
1.59;61.6;55.0;8975;Ideal
1.01;63.3;55.0;8976;Good
1.1;60.7;57.0;8977;Ideal
1.36;60.9;56.0;8977;Ideal
1.4;63.0;56.0;8977;Ideal
1.61;62.0;58.0;8978;Premium
0.9;62.0;56.0;8979;Ideal
1.31;60.3;59.0;8979;Premium
1.55;60.5;60.0;8981;Ideal
1.51;62.0;55.0;8981;Ideal
1.53;62.4;57.0;8981;Ideal
1.05;62.4;56.0;8982;Ideal
1.2;62.6;59.0;8983;Very Good
1.24;61.7;53.0;8983;Ideal
1.21;61.4;56.0;8985;Ideal
1.5;62.7;56.0;8988;Premium
1.36;61.5;56.0;8989;Ideal
1.02;62.4;58.0;8990;Very Good
1.2;62.3;57.0;8990;Good
1.12;61.3;56.0;8991;Ideal
1.59;61.1;57.0;8994;Very Good
1.19;61.1;61.0;8995;Good
1.53;58.9;59.0;8996;Premium
1.53;57.7;69.0;8996;Fair
1.51;62.3;60.0;8997;Premium
1.03;61.5;55.0;8998;Very Good
1.07;60.0;58.0;8998;Ideal
1.08;61.0;59.0;8999;Premium
1.05;60.4;54.0;9000;Ideal
1.53;62.9;56.0;9001;Very Good
1.01;61.5;58.0;9002;Very Good
1.22;60.7;57.0;9002;Ideal
1.21;60.1;61.0;9003;Premium
1.61;63.8;62.0;9005;Good
1.04;61.2;57.0;9005;Ideal
1.2;61.8;58.0;9007;Very Good
1.12;61.8;56.0;9007;Ideal
1.25;61.8;58.0;9009;Premium
1.5;58.7;57.0;9009;Very Good
1.2;62.2;57.0;9009;Ideal
1.01;63.2;56.0;9012;Good
1.05;62.5;56.0;9012;Ideal
1.05;60.6;60.0;9012;Premium
1.05;58.9;61.0;9013;Very Good
1.14;61.0;56.0;9013;Ideal
1.01;62.1;52.0;9013;Premium
1.0;59.7;60.0;9014;Ideal
1.52;62.5;58.0;9014;Premium
1.23;59.6;58.0;9016;Premium
1.6;62.1;60.0;9017;Premium
1.53;62.6;57.0;9022;Premium
1.16;60.7;56.0;9023;Very Good
1.15;60.8;58.0;9025;Premium
1.21;62.2;56.0;9026;Ideal
1.55;62.5;60.0;9027;Premium
1.52;60.8;60.0;9028;Premium
1.5;61.2;63.0;9028;Good
1.52;58.2;60.0;9028;Good
1.12;62.1;54.0;9030;Ideal
1.52;63.2;58.0;9030;Very Good
1.52;61.2;63.0;9030;Very Good
1.23;62.0;56.0;9030;Ideal
1.25;62.4;55.0;9030;Ideal
1.26;61.2;57.0;9032;Ideal
1.28;62.2;59.0;9032;Premium
1.6;61.3;59.0;9032;Premium
1.05;61.9;57.0;9032;Ideal
1.2;62.9;53.0;9032;Ideal
1.5;62.8;58.0;9033;Very Good
1.62;61.2;61.0;9034;Very Good
1.5;61.4;57.0;9035;Very Good
1.08;61.3;57.0;9035;Ideal
2.16;61.0;57.0;9036;Ideal
1.58;60.0;53.0;9037;Very Good
1.14;61.0;56.0;9037;Ideal
1.23;61.7;57.0;9037;Premium
1.91;61.9;58.0;9038;Premium
1.2;61.7;55.0;9038;Ideal
1.04;61.3;58.0;9039;Premium
1.01;59.6;60.0;9040;Ideal
1.08;61.8;57.0;9041;Ideal
1.55;58.4;61.0;9041;Premium
1.02;61.0;54.0;9043;Very Good
1.55;62.0;58.0;9044;Ideal
1.55;64.6;58.0;9045;Fair
1.37;62.0;59.0;9046;Very Good
1.13;61.2;57.0;9049;Ideal
1.1;60.5;55.7;9050;Very Good
1.0;61.6;59.0;9050;Premium
1.0;62.7;60.0;9050;Premium
1.3;60.9;60.0;9051;Premium
1.1;61.6;56.0;9051;Ideal
1.76;60.9;60.0;9053;Very Good
1.1;59.8;56.0;9053;Very Good
1.5;62.5;59.0;9055;Premium
1.54;61.1;58.0;9055;Premium
1.11;61.8;56.0;9057;Ideal
1.52;61.2;57.0;9057;Ideal
1.52;59.0;59.0;9057;Premium
1.51;62.8;59.0;9058;Very Good
1.3;61.9;55.0;9060;Ideal
1.01;61.1;56.0;9063;Very Good
1.01;61.1;58.0;9065;Very Good
1.01;60.4;59.0;9065;Premium
1.52;61.2;55.4;9067;Ideal
2.28;63.6;57.0;9068;Good
1.15;63.2;58.0;9068;Very Good
1.51;63.9;59.0;9069;Good
1.51;62.6;56.0;9069;Ideal
1.51;62.4;56.0;9069;Very Good
1.51;62.1;60.0;9069;Good
1.14;61.4;57.0;9070;Ideal
1.78;63.8;57.0;9071;Good
1.26;61.4;59.0;9071;Very Good
1.5;61.8;59.0;9072;Premium
1.5;63.9;58.0;9072;Good
1.5;63.0;59.0;9072;Premium
1.5;62.4;62.0;9072;Premium
2.25;61.4;54.0;9072;Ideal
1.24;61.4;57.0;9073;Ideal
1.14;61.7;55.0;9074;Ideal
1.16;60.5;57.0;9075;Ideal
1.01;60.2;60.0;9076;Very Good
1.57;58.6;62.0;9077;Very Good
1.01;62.2;56.0;9077;Ideal
1.07;61.8;57.0;9077;Ideal
1.26;61.6;56.0;9078;Ideal
2.17;60.7;59.0;9078;Premium
1.54;60.3;60.0;9081;Premium
1.56;62.4;55.0;9081;Ideal
1.59;60.5;59.0;9082;Premium
1.06;61.8;58.0;9082;Premium
1.31;61.3;58.0;9085;Premium
1.31;61.9;56.0;9085;Ideal
1.27;61.2;59.0;9086;Premium
1.41;63.8;60.0;9088;Good
1.01;62.8;56.0;9089;Very Good
1.63;62.0;54.0;9090;Very Good
1.14;61.7;56.0;9090;Ideal
1.14;61.8;57.0;9090;Ideal
1.05;62.1;54.0;9092;Ideal
1.06;61.3;57.0;9092;Ideal
1.59;61.7;59.0;9094;Very Good
1.18;61.1;57.0;9095;Ideal
2.02;67.5;59.0;9095;Fair
1.57;62.0;59.0;9095;Ideal
1.59;63.6;57.0;9100;Good
1.02;62.9;59.0;9103;Premium
1.5;62.4;57.0;9104;Ideal
1.51;61.2;56.1;9104;Ideal
1.73;60.7;58.0;9105;Premium
1.29;62.3;58.0;9105;Very Good
1.62;61.6;60.0;9106;Premium
1.21;61.6;59.0;9107;Premium
1.51;62.3;58.0;9107;Very Good
1.52;62.6;59.0;9108;Premium
1.17;61.7;55.0;9110;Ideal
1.24;62.9;56.0;9111;Ideal
1.04;62.2;56.0;9115;Ideal
1.71;61.5;58.0;9116;Premium
1.5;63.1;57.0;9116;Good
1.25;60.7;56.0;9116;Very Good
1.51;58.8;62.0;9116;Fair
1.23;61.8;58.0;9116;Ideal
1.51;63.0;60.0;9116;Premium
1.51;63.7;58.0;9116;Good
1.53;62.1;55.0;9116;Ideal
1.14;61.1;55.0;9116;Ideal
1.55;62.3;54.8;9117;Ideal
1.5;58.2;60.0;9118;Very Good
1.06;62.1;57.0;9118;Ideal
1.23;61.2;56.0;9119;Ideal
1.3;62.5;58.0;9120;Premium
1.56;60.5;59.0;9120;Premium
1.79;57.8;59.0;9122;Good
1.23;60.8;59.0;9122;Premium
1.66;58.5;62.0;9123;Very Good
1.24;60.1;58.0;9123;Ideal
1.52;61.9;56.0;9124;Ideal
1.12;60.9;57.0;9126;Premium
1.34;60.7;59.0;9127;Very Good
1.52;62.8;62.0;9129;Very Good
1.52;64.0;58.0;9129;Good
1.03;61.9;53.0;9131;Ideal
1.03;62.1;55.0;9131;Ideal
1.49;62.4;56.0;9132;Ideal
1.23;61.4;56.0;9133;Ideal
1.18;61.6;58.0;9137;Premium
1.2;63.5;58.0;9138;Very Good
1.05;61.5;57.0;9138;Ideal
1.12;61.8;55.0;9138;Ideal
1.2;62.7;59.0;9139;Premium
1.2;63.0;58.0;9139;Premium
1.0;59.5;59.0;9139;Very Good
1.0;61.6;60.0;9139;Very Good
1.2;60.9;59.0;9139;Very Good
1.7;61.6;57.0;9139;Ideal
1.0;61.5;59.0;9139;Premium
1.7;61.2;57.0;9139;Ideal
1.51;61.2;58.0;9140;Very Good
1.01;63.3;55.0;9140;Very Good
1.61;61.6;56.0;9141;Ideal
1.64;62.3;58.0;9144;Very Good
1.11;62.2;54.0;9144;Ideal
1.05;62.4;56.0;9146;Ideal
1.16;60.0;59.0;9146;Premium
1.1;61.7;56.0;9148;Ideal
1.51;62.0;57.0;9150;Very Good
1.53;61.6;58.0;9155;Premium
1.5;60.8;59.0;9157;Premium
1.5;62.6;57.0;9157;Very Good
1.26;62.1;58.0;9158;Very Good
1.7;64.1;58.0;9158;Good
1.05;62.1;56.0;9160;Ideal
1.73;61.0;59.0;9165;Premium
1.22;60.7;57.0;9166;Ideal
1.61;60.3;60.0;9167;Premium
1.08;60.2;58.0;9168;Very Good
1.2;60.7;60.0;9169;Very Good
1.07;61.9;56.0;9169;Ideal
1.04;61.2;57.0;9169;Ideal
1.61;63.8;62.0;9169;Good
1.71;62.6;55.0;9170;Very Good
1.54;62.8;58.0;9171;Ideal
1.25;61.8;58.0;9173;Premium
1.5;58.7;57.0;9173;Premium
1.5;60.2;65.0;9173;Good
1.5;63.3;59.0;9173;Very Good
1.2;62.7;57.0;9176;Ideal
1.58;62.6;56.0;9176;Ideal
1.21;62.7;61.0;9176;Good
1.01;63.2;56.0;9176;Very Good
1.52;62.1;55.0;9176;Ideal
1.51;61.7;60.0;9177;Premium
1.07;61.9;56.0;9177;Ideal
1.51;60.4;58.0;9178;Very Good
1.36;59.9;58.0;9178;Very Good
0.9;62.4;54.0;9182;Very Good
1.53;63.0;58.0;9183;Very Good
1.51;61.6;57.0;9185;Very Good
1.18;58.2;62.0;9188;Premium
1.24;62.0;57.0;9188;Ideal
1.53;62.3;57.0;9189;Ideal
1.53;61.7;57.0;9189;Ideal
2.0;64.1;58.0;9193;Good
1.23;58.9;59.0;9193;Very Good
1.52;60.8;60.0;9193;Premium
1.54;61.9;55.0;9193;Ideal
1.14;59.8;57.0;9193;Ideal
1.71;58.1;59.0;9193;Premium
1.63;61.9;60.0;9199;Very Good
1.62;61.2;61.0;9199;Premium
1.0;62.5;57.0;9201;Very Good
1.2;61.6;61.0;9203;Very Good
1.22;61.3;56.0;9203;Ideal
1.16;61.6;58.0;9205;Very Good
1.02;60.9;56.0;9205;Very Good
1.79;60.9;60.0;9205;Premium
1.03;59.7;56.0;9205;Premium
1.73;62.0;60.0;9207;Premium
1.74;62.1;54.0;9208;Ideal
1.59;62.4;58.0;9209;Ideal
1.02;61.9;57.0;9212;Ideal
1.12;61.9;57.0;9214;Ideal
1.13;61.2;57.0;9214;Ideal
1.54;62.4;59.0;9215;Premium
1.21;62.4;54.0;9215;Ideal
1.1;60.5;56.0;9215;Ideal
1.3;60.9;60.0;9216;Premium
1.45;58.4;59.0;9216;Premium
1.51;61.8;61.0;9218;Good
1.51;59.9;55.0;9218;Very Good
1.51;61.7;61.0;9218;Very Good
1.51;62.3;56.0;9218;Ideal
1.04;61.7;55.0;9218;Ideal
1.0;63.0;58.0;9224;Very Good
1.64;61.9;58.0;9224;Premium
1.7;62.9;62.0;9225;Premium
1.17;60.6;56.0;9225;Ideal
1.3;61.9;55.0;9225;Ideal
1.6;62.4;60.0;9229;Premium
1.6;61.2;58.0;9229;Premium
1.6;61.1;58.0;9229;Premium
1.23;62.1;57.0;9230;Ideal
1.56;59.7;60.0;9231;Very Good
1.01;60.4;59.0;9231;Premium
1.3;62.8;55.2;9232;Ideal
1.34;61.9;56.0;9233;Ideal
1.55;62.6;56.0;9233;Ideal
1.51;62.6;56.0;9234;Ideal
1.51;62.1;60.0;9234;Premium
1.51;59.8;61.0;9234;Premium
1.51;62.4;56.0;9234;Ideal
1.51;63.9;59.0;9234;Good
1.52;60.1;60.0;9235;Ideal
1.5;58.5;55.0;9236;Very Good
1.03;61.6;56.0;9236;Ideal
0.31;61.2;60.0;625;Very Good
0.31;63.9;56.0;625;Good
0.31;62.3;55.0;625;Ideal
0.31;59.0;59.0;625;Premium
0.31;61.3;56.0;625;Ideal
0.31;62.7;57.0;625;Very Good
0.31;63.3;56.0;625;Good
0.31;62.3;60.0;625;Premium
0.31;61.5;56.0;625;Very Good
0.31;62.4;58.0;625;Very Good
0.31;62.6;57.0;625;Ideal
0.31;61.2;59.0;625;Premium
0.31;63.4;56.0;625;Good
0.31;61.4;58.0;625;Premium
0.31;63.2;56.0;625;Good
0.31;61.8;56.0;625;Ideal
0.31;61.4;58.0;625;Premium
0.31;62.4;57.0;625;Ideal
0.31;62.4;55.0;625;Ideal
0.31;62.2;55.0;625;Ideal
0.31;59.3;60.0;625;Premium
0.31;62.2;58.0;625;Premium
0.31;62.4;59.0;625;Very Good
0.31;59.7;60.0;625;Premium
0.31;61.8;56.0;625;Ideal
0.31;61.9;55.0;625;Ideal
0.31;61.8;59.0;625;Premium
0.31;62.3;55.0;625;Ideal
0.31;61.5;56.0;625;Ideal
0.31;63.1;59.0;625;Good
1.26;61.4;57.0;9236;Ideal
1.5;62.4;58.0;9237;Very Good
1.5;62.8;59.0;9240;Premium
1.5;60.8;59.0;9240;Premium
1.24;62.0;57.0;9240;Ideal
1.3;61.8;56.0;9242;Ideal
1.01;62.8;58.0;9243;Very Good
1.29;61.3;57.0;9243;Ideal
1.26;61.6;56.0;9243;Ideal
1.03;62.0;56.0;9245;Ideal
1.02;59.9;57.0;9246;Very Good
1.0;63.9;56.0;9248;Very Good
1.16;60.9;55.0;9248;Ideal
1.16;61.5;55.0;9248;Ideal
1.16;62.2;56.0;9251;Ideal
1.64;62.4;54.5;9251;Ideal
1.18;62.2;54.0;9252;Ideal
1.7;63.2;57.0;9253;Very Good
1.5;62.1;59.0;9253;Premium
1.35;62.7;56.0;9253;Premium
1.01;62.8;56.0;9254;Ideal
1.04;58.3;61.0;9254;Very Good
1.03;62.5;56.0;9254;Ideal
1.41;63.8;60.0;9254;Good
1.63;62.0;54.0;9256;Premium
1.1;61.4;60.0;9257;Very Good
1.23;62.6;52.0;9257;Premium
1.05;62.1;54.0;9257;Ideal
1.51;63.1;56.0;9258;Good
1.14;61.6;57.0;9259;Ideal
1.18;61.1;57.0;9260;Ideal
1.22;61.2;58.0;9261;Very Good
